;link;type;rating;count;title;country;size;percentage;year;badge;price;main_description;usps;secondary_description;taste;complementaries;grape;label;certificate;producer_description;producer
955;https://www.gall.nl/adam-gewurztraminer-grand-cru-kaefferkopf-wit-75cl-149667.html;Big White;3.0;1.0;Adam Gewurztraminer Grand Cru Kaefferkopf;Frankrijk;75CL;13%;2018;2e halve prijs;29.49;Zeer uitgesproken Elzasser gewurztraminer. Sterk aromatisch met tonen van lychee, kerrie en rozen. Uit de eeuwenoude Grand Cru wijngaard Kaefferkopf van topproducent Jean-Baptiste Adam.;['Bestel voor 22:00 vandaag, morgen in huis', 'Gratis bezorging vanaf € 50,-', 'Veilig betalen'];De Gewurztraminer Grand Cru Kaefferkopf is de Freddy Mercury onder de wijnen. Over the top. You love him or you hate him. Maar één ding weten we zeker: een onvergetelijke ervaring! Van zichzelf is gewurztraminer al behoorlijk in your face. Sterk aromatisch met tonen van lychee en rozen. Bijna geparfumeerd. Tel daar de herkomst van een eeuwenoude Grand Cru wijngaard als Kaefferkopf bij op. En natuurlijk de kwaliteiten van Jean-Baptiste Adam. Schenk jezelf een glas in, pak je stofzuiger uit de kast en zing: I want to break free!;rijk,concentratie,lycheeen nougat;blauwe kaas ,sterke kazenen foie gras;Gewürztraminer;Bevat sulfur dioxide and sulfits;4 keer bekroond;Jean-Baptiste Adam is een wijndomein uit de Elzas met meer dan vier eeuwen traditie. Het bedrijf uit Ammerschwihr werd namelijk in 1614 opgericht. Bij Jean-Baptiste Adam werken ze volgens de biodynamische leer van Rudolf Steiner. Zoals gebruikelijk in de Elzas worden voornamelijk wijnen gemaakt van slechts één druivensoort, uiteraard gebotteld in de typische hoge, slanke Elzas-fles. Bij Jean-Baptiste Adam worden jaarlijks zo’n 35 verschillende wijnen geproduceerd. Even voor de zekerheid: de namen in de Elzas klinken nogal Duits, maar we zitten natuurlijk in Frankrijk.;Jean Baptiste Adam
956;https://www.gall.nl/laurus-aop-c%C3%B4te-r%C3%B4tie-rood-75cl-140376.html;Royal Red;;;Laurus AOP Côte Rôtie;Frankrijk;75CL;14%;2020;2e halve prijs;49.09;Côte-Rôtie betekent letterlijk de ‘geroosterde helling’ en dat heeft alles te maken met hoe heet het hier kan worden. Ideaal voor een druif zoals syrah.;['Bestel voor 22:00 vandaag, morgen in huis', 'Gratis bezorging vanaf € 50,-', 'Veilig betalen'];De Côte-Rôtie is een legendarische appellatie in de noordelijke Rhône vallei. Côte-Rôtie betekent letterlijk de 'geroosterde helling' en dat heeft alles te maken met hoe heet het hier kan worden. Ideaal voor een druif zoals syrah, waarvan deze wijn van Laurus is gemaakt. Hij is afkomstig van twee verschillende delen van de appellatie: de Côte Brune geeft structuur en complexiteit en de Côte Blonde zorgt voor finesse en elegantie. Krachtig en stoer met een lange levensduur. Slechts 3633 flessen van gemaakt.;;;Syrah;Bevat sulfur dioxide and sulfits;4 keer bekroond;De geschiedenis van Maison Gabriel Meffre gaat terug tot het jaar 1936. Vanaf dat moment zijn Gabriel Meffre en zijn vrouw de trotse eigenaars van een wijnbedrijf in de Rhône. Ze beginnen met de productie van hun eigen wijnen in Gigondas, maar ze opereren ook als handelshuis. Het wijngaardareaal loopt al snel op tot 800 hectare. Daarmee is Maison Gabriel Meffre op een bepaald moment de grootste producent van AOC wijnen in Frankrijk. Na investeringen in de jaren ’90 in de Languedoc besluit het bedrijf weer terug te gaan naar zijn roots en te focussen op wijn uit de Rhône. Een van de merken waaronder Gabriel Meffre zijn wijnen op de markt brengt is Laurus.;Maison Gabriel Meffre
957;https://www.gall.nl/mazzei-belguardo-rose-rose-75cl-107115.html;Fruit Lover Rosé;3.0;2.0;Mazzei Belguardo Rosé;Italië;75CL;13,5%;2020;2e halve prijs;17.39;Toscaanse rosé uit Maremma gemaakt van 50% sangiovese en 50% syrah. Een vrij ongebruikelijke blend. Hij is fris en bloemig met kersen en een vleugje mineraliteit.;['Bestel voor 22:00 vandaag, morgen in huis', 'Gratis bezorging vanaf € 50,-', 'Veilig betalen'];De Toscaanse familie Mazzei komt oorspronkelijk uit Chianti. Deze rosé wordt echter gemaakt aan de Toscaanse kust bij hun domein Belguardo. Hij wordt gemaakt van 50% sangiovese met 50% syrah. Een vrij ongebruikelijke blend, maar in het Toscaanse Maremma wordt behoorlijk geëxperimenteerd met druiven die oorspronkelijk uit Frankrijk komen. Volgens Wine Advocate is dit een van de beste rosé's van heel Italië. Hij is fris en bloemig met kersen en een vleugje mineraliteit. Heerlijk in combinatie met pizza, pasta of gegrilde groente.;fris,bloemigen mineraal;gegrilde groente;Sangiovese, Syrah;Bevat sulfur dioxide and sulfits;3 keer bekroond;Marchesi Mazzei is een befaamde naam op het gebied van Italiaanse wijn en in het bijzonder in de Toscaanse Chianti regio. De wijnen van dit domein behoren tot de absolute top van de Chianti regio. De rijke historie van de Mazzei familie begint vele eeuwen geleden in het middeleeuwse dorpje Castello di Fonterutoli. Dit buitengewone Fonterutoli landgoed in Chianti Classico is nog steeds eigendom van de familie Mazzei (sinds 1435) en behoort inmiddels toe aan de 24e generatie. Vandaag de dag is Marchesi Mazzei is één van de tien oudste wijnfamilies van Italië en één van de meest gewaardeerde namen in de Italiaanse wijn. Het is de meest bekroonde producent van de Chianti Classico .;Mazzei
958;https://www.gall.nl/ch%C3%A2teau-potensac-rood-75cl-132489.html;Royal Red;;;Château Potensac;Frankrijk;75CL;14%;2019;2e halve prijs;35.98;"Naast het classificatie systeem van de Grands Crus Classés voor de Médoc uit 1855 bestaat er sinds 1932 de classificatie van de Cru Bourgeois. Hierbij is  Château Potensac één van de allerbeste. Deze wijn is nu al prachtig; zeer vol en rijk met tonen van caramel. Het bewaarpotentieel is 20 jaar.";['Bestel voor 22:00 vandaag, morgen in huis', 'Gratis bezorging vanaf € 50,-', 'Veilig betalen'];"Naast het classificatie systeem van de Grands Crus Classés voor de Médoc uit 1855 bestaat er sinds 1932 de classificatie van de Cru Bourgeois. Hierbij is  Château Potensac één van de allerbeste. Château Potensac is in handen van Domaines Delon. De groep die naast Château Nénin uit Pomerol bekend staat om Château Léoville Las Cases, Deuxième Grand Cru Classé uit Saint-Julien. Deze wijn is nu al prachtig; zeer vol en rijk met tonen van caramel. Het bewaarpotentieel is 20 jaar.";vol,rijken tonen van caramel;gebraden rood vleesen lamsvlees;Merlot, Cabernet sauvignon, Cabernet franc;3 keer bekroond;;Naast het classificatie systeem van de Grands Crus Classés voor de Médoc uit 1855 bestaat er sinds 1932 de classificatie van de Cru Bourgeois. Château Potensac is de enige Cru Bourgeois Exceptionnel van de algemene ‘vangnet-appellatie’ Médoc. Vroeger ook wel Bas-Médoc genoemd. Nog altijd is er een onderscheid tussen het hoger gelegen deel Haut-Médoc en het noordelijker gelegen Médoc. Château Potensac is in handen van Domaines Delon. De groep die naast Château Nénin uit Pomerol bekend staat om Château Léoville Las Cases, Deuxième Grand Cru Classé uit Saint-Julien. De tweede wijn van Château Potensac is Chapelle de Potensac.;Château Potensac
959;https://www.gall.nl/j.-de-villebois-menetou-salon-blanc-magnum-wit-150cl-123293.html;Fresh Prince;;;J. de Villebois Menetou-Salon Blanc Magnum;Frankrijk;150CL;12,5%;2020;2e halve prijs;31.98;Menetou-Salon is net als Sancerre en Pouilly-Fumé een AOC uit de Loire die bekend staat om zijn frisse wijnen van 100% sauvignon blanc. Heerlijk als klassiek aperitief. In anderhalve liter fles.;['Bestel voor 22:00 vandaag, morgen in huis', 'Gratis bezorging vanaf € 50,-', 'Veilig betalen'];De Menetou Salon is het kleine, minder bekende zusje van Sancerre. Deze Menetou Salon is wat ronder van smaak dan haar grote zus maar met een minder hoge zuurgraad dan de Poully Fumé. Vooral de groene kruiden vallen op in de smaak. Een heerlijke wijn bij gerechten waar deze in zijn verwerkt.Extra feestelijke Magnum (150cl)Deze flessen zijn superhandig voor je diner. Met 1 fles heb je direct voldoende. Of als supercadeau! Wist je dat je magnum uitspreekt als mAgnum en niet als mEgnum (want dat is een ijsje). En het bewaarpotentieel van een magnum langer is doordat er in verhouding minder zuurstof bij de wijn komt, dus rijpt de wijn langzamer op de fles.;;groene kruiden ,tomaaten mosselen;Sauvignon blanc;Bevat sulfur dioxide and sulfits;3 keer bekroond;De voorouders van de Nederlander Joost de Willebois komen uit Frankrijk. Ooit werd zijn achternaam ook geschreven met een V. Na een eerdere carrière bij Shell (in Frankrijk) en vele jaren in de financiële dienstverlening kocht Joost in 2004 een wijndomein in de Loire. De naam van het domein werd uiteraard Villebois. Weer geschreven met een V en de cirkel was rond. Bij Villebois geloven ze: ‘behind every bottle of great wine, stands a great winemaker’. Daarom werken ze met Chief Winemaker Thierry Merlet. Hij is een ware sauvignon blanc-specialist. De druif waarop Villebois zich heeft toegelegd. Ze produceren geweldige sauvignon blanc in de Loire: van de Touraine tot aan Menetou-Salon, Sancerre en Pouilly-Fumé.;Villebois
960;https://www.gall.nl/ch%C3%A2teau-cantemerle-rood-75cl-157376.html;Royal Red;;;Château Cantemerle;Frankrijk;75CL;13,5%;2018;2e halve prijs;43.59;De laatst benoemde Cinquième Grand Cru Classé uit de Haut-Médoc. Gelegen aan de Garonne was Château Cantemerle in de Middeleeuwen onderdeel van de verdedigingslinie van de Médoc. Inmiddels kennen we het als de laatst benoemde Grand Cru Classé.;['Bestel voor 22:00 vandaag, morgen in huis', 'Gratis bezorging vanaf € 50,-', 'Veilig betalen'];Gelegen aan de Garonne was het Château van Cantemerle in de Middeleeuwen onderdeel van de verdedigingslinie van de Médoc. Inmiddels kennen we het als de laatst benoemde Cinquième Grand Cru Classé uit de Haut-Médoc. De blend bestaat uit merlot met kleine delen cabernet franc en petit verdot. De verschillende componenten rijpen 12 maanden los van elkaar in afzonderlijke vaten. Pas daarna wordt de uiteindelijke blend gemaakt. Die kenmerkt zich dan door elegantie met diepgang, Bewaarpotentieel tot 8 jaar.;diepgang,eleganten kersen;lamsvleesen gebraden rood vlees;Cabernet sauvignon, Merlot, Cabernet franc, Petit verdot;Bevat sulfur dioxide and sulfits;4 keer bekroond;De classificatie van Bordeauxwijnen van 1855 is in zijn jarenlange geschiedenis slechts twee keer gewijzigd. De bekendste en meest besproken wijziging is de upgrade van Château Mouton-Rothschild dat in 1973 van Deuxième naar Premier Grand Cru Classé ging. De andere wijziging vond al veel eerder plaats namelijk in 1856. Toen werd Château Cantemerle toegevoegd als Cinquième Grand Cru Classé na een intense lobby inspanning van Caroline de Villeneuve-Durfort, de toenmalige eigenaar. Sinds de jaren ’80 van de vorige eeuw is het chateau in handen van een verzekeringsmaatschappij die na jarenlang verval de weg omhoog weer is in geslagen. Naast de Grand Vin wordt op het domein ook een tweede wijn geproduceerd onder de naam Les Allées de Cantemerle.;Château Cantemerle
961;https://www.gall.nl/ch%C3%A2teau-desclans-whispering-angel-rose-75cl-195219.html;Classic Rosé;5.0;3.0;Château d'Esclans Whispering Angel;Frankrijk;75CL;13%;2021;;23.89;Typische rosé de Provence van een van de beste producenten uit de streek. De wijn is elegant en fris met kruidigheid. Je proeft abrikozen, rode bessen en aardbeien.;['Bestel voor 22:00 vandaag, morgen in huis', 'Gratis bezorging vanaf € 50,-', 'Veilig betalen'];Typische rosé uit de Provence gemaakt door een van de beste producenten uit de streek: Château d'Esclans. Deze rosé heeft een herkenbare licht roze kleur. De wijn wordt gemaakt van Grenache, Rolle (Vermentino), Cinsault, Tibouren en Syrah. De wijn is elegant en fris met kruidigheid. Je proeft abrikozen, rode bessen en aardbeien. De naam Whispering Angel is een verwijzing naar de fluisterende engelen die op de muur van het kapelletje van het domein staan. Je ziet ze ook terug op het etiket.;fris,eleganten aardbei;het aperitief;Grenache, Cinsault;5 keer bekroond;;"Château d'Esclans ligt in het centrum van het departement van de Var, waar het grootste deel van de Provence AOC-rosé wordt geproduceerd. Het land was 2500 jaar geleden al gebruikt, toen het waarschijnlijk werd gebruikt als uitkijkpunt voor indringers die de Golf van Fréjus wilde binnen varen. Het oorspronkelijke kasteel waarvan nu alleen nog de kelder over is dateert van voor de 12e eeuw. In 1201 werd Gérard De Villeneuve, afkomstig van een rijke familie uit Marseille, eigenaar van het kasteel en een grote gedeelte van de oppervlakte van de Vallée d'Esclans die uiteindelijk in kavels zou worden verkocht. Twee broers, Sauver Louis Ranque en Francois Alexandre Ranque, waren de volgende generatie die het kasteel overnamen, dat toen bekend stond als Terre d'Esclans.
In 1875 verkochten ze het pand aan Joseph Toussaint Caussemille, die lucifers produceerde in de buurt van Marseille. In 1955 was de familie Perraud eigenaar van het Château tot 1994. Tegenwoordig heeft de familie Lichine het Château d’Esclans sinds 2006.";Château d’Esclans
962;https://www.gall.nl/pagos-del-galir-mencia-rood-75cl-166308.html;Fruit Smoothie;4.0;1.0;Pagos del Galir Mencía;Spanje;75CL;14%;2019;2e halve prijs;9.29;De druif mencía komt uit het Noordwest-Spaanse Galicië. Hij levert wijnen op die sappig en rond zijn met tonen van bessen, bramen en kersen. Je schenkt hem bij stoofgerechten of tapas.;['Bestel voor 22:00 vandaag, morgen in huis', 'Gratis bezorging vanaf € 50,-', 'Veilig betalen'];De mencia druif is een herontdekt juweeltje in Galicië, een wijnregio in Noordwest Spanje. Deze druif zorgt voor sappige, frisse wijnen. Heerlijk om lichtgekoeld te drinken.;fris,sappigen zachte tannines;Gevogelte ,Pateen Eend;;Bevat sulfur dioxide and sulfits;3 keer bekroond;De Bodega Virxe de Galir ligt in Valdeorras in het noordwesten van Spanje, in Galicie. De rivier de Sil kenmerkt het landschap hier. De wijngaarden van deze bodega liggen op een hoogte van 700 meter aan de oevers van deze rivier. Sommigen zijn zeer stijl. Geen eenvoudige klus om hier te oogsten! Uiteraard vindt de oogst daarom uitsluitend met de hand plaats.;Bodega Virxe
963;https://www.gall.nl/m.-chapoutier-condrieu-wit-75cl-138665.html;Big White;4.0;5.0;M. Chapoutier Condrieu;Frankrijk;75CL;14%;2020;2e halve prijs;37.98;De naam Schistes d’Agrumes slaat op de bodem van de wijngaard. Schistes is een gespleten gesteente. Het lijkt op leisteen. D'agrumes betekent letterlijk ‘citrusvruchten’.;['Bestel voor 22:00 vandaag, morgen in huis', 'Gratis bezorging vanaf € 50,-', 'Veilig betalen'];Zeg je Condrieu, dan zeg je viognier. Dat is namelijk de enige toegestane druif uit deze iconische appellatie in de noordelijke Rhône. De naam Schistes d'Agrumes slaat op de bodem van de wijngaard. Schistes is een gespleten gesteente. Het lijkt op leisteen. D'agrumes betekent letterlijk 'citrusvruchten'. En die proef je terug in deze wijn van de biodynamische Chapoutier. Daarnaast ontdek je rozen, nectarines en lage zuren in deze wijn. Een klassieker om te schenken bij gerechten met krab of coquille.;intens,complexen verfijnd;kraben kreeft;Viognier;Bevat sulfur dioxide and sulfits;2 keer bekroond;Mathilde Chapoutier is een adembenemende verschijning en de dochter van de wereldberoemde wijnmaker Michel Chapoutier uit de Rhône. Haar vader staat bekend als een pionier van de biodynamische wijnbouw. Hij is haar inspiratiebron voor de wijnen die zij op de markt brengt onder de naam Mathilde Chapoutier Sélection. Van aangekochte druiven van boeren maakt ze wijnen met een eigentijdse touch. Op die manier maakt ze wijnen uit verschillende appellaties in Frankrijk, maar inmiddels ook uit beroemde streken in Spanje zoals Rueda en Ribera del Duero. Stuk voor stuk gemaakt om mooie momenten te delen met vrienden. Mathilde Chapoutier is een schoolvoorbeeldvan een nieuwe generatie wijnmakers die is opgestaan in Frankrijk.;Mathilde Chapoutier Sélection
964;https://www.gall.nl/zorzal-eggo-blanc-de-cal-wit-75cl-157678.html;Fresh Prince;4.0;1.0;Zorzal EGGO Blanc de Cal;Argentinië;75CL;12%;2019;2e halve prijs;19.59;De wijn wordt gemaakt in cementen vaten in de vorm van een ei. Hij rijpt hierin 5 maanden op zijn eigen gistcellen (sur lie). Daarna wordt de wijn ongefilterd gebotteld.;['Bestel voor 22:00 vandaag, morgen in huis', 'Gratis bezorging vanaf € 50,-', 'Veilig betalen'];De Zorzal Eggo Blanc de Cal is een bijzondere Argentijnse sauvignon blanc. De druiven zijn afkomstig uit het hooggelegen Gualtallary (1450 meter) en Tupungato (1200 meter). De wijn wordt gemaakt in cementen vaten in de vorm van een ei. Hij rijpt hierin 5 maanden op zijn eigen gistcellen (sur lie). Daarna wordt de wijn ongefilterd gebotteld. Dat zie je terug in je glas. Hij is sterk aromatisch met groene appel, citrus, vuursteen, gras en doperwten. Complex, rijk en gastronomisch. Heerlijk bij ceviche.;aromatisch,vuursteenen groene appel;ceviche;Sauvignon blanc;Bevat sulfur dioxide and sulfits;4 keer bekroond;Gerardo Michelini was eerst bankier op Mallorca. Met zijn broers Juan Pablo en Matias maakt hij inmiddels zijn dromen waar in Mendoza. Samen zijn ze de innovatieve wijnmakers van Zorzal. Het subgebied Gualtallary ligt op de grens van waar wijnbouw mogelijk is. Op 1350 meter worden de wijngaarden met hun kalkrijke bodems biodynamisch bewerkt. In de kelder wordt zo min mogelijk ingegrepen en rijpen de wijnen onder andere op eivormige cementen vaten en amfora’s. Zorzal is opgericht in 2008 met als doel om Gualtallary op de kaart te zetten als ‘de Grand Cru van Mendoza’. De bodem van Gualtallary is een schat van verschillende samenstellingen variërend van rolkeien en rivierstenen tot kalk, zand en graniet.;Zorzal wines
965;https://www.gall.nl/planeta-mamertino-rood-75cl-123641.html;Big Red;;;Planeta Mamertino;Italië;75CL;13,5%;2017;2e halve prijs;21.29;Mamertino is een DOC uit Noordoost-Sicilië. Het is een blend van 60% nerod’avola en 40% nocera. Met blauwe bessen, zondoorstoofd fruit en een lichtehouttoets.;['Bestel voor 22:00 vandaag, morgen in huis', 'Gratis bezorging vanaf € 50,-', 'Veilig betalen'];Mamertino is een van de 23 DOC's van Sicilië. Hij staat ook bekend als Mamertino di Milazza. Hier in het noordoosten van Sicilië beschikt Planeta over 1 van zijn 5 verschillende wineries. Deze wijn is een blend van 60% nero d'avola (die we over het hele eiland vinden) en 40% nocera. Die laatste is een lokale variant met pittige zuren. Juist daarom gaat deze wijn zo goed bij pastagerechten met tomatensaus. Je proeft blauwe bessen, zondoorstoofd fruit en een lichte houttoets.;;;Nero d'avola;Bevat sulfur dioxide and sulfits;6 keer bekroond;Planeta is een familiebedrijf uit Sicilië. In 1995 besloot Planeta om de wereld te laten zien waartoe Sicilië in staat is. Ze begonnen met het maken van wijn van internationale druiven zoals chardonnay. Zo werd Planeta en dus Sicilië op de kaart gezet. Het bedrijf groeide en ging van het westelijke Menfi, naar Vittoria. Inmiddels heeft Planeta ook wijngaarden in Noto en op vulkanische bodem rondom de vulkaan de Etna. In totaal beschikt Planeta over vijf verschillende domeinen verspreid over heel Sicilië. Elke druivensoort staat aangeplant in een ideaal klimaat en op de perfecte bodemgesteldheid die het beste past bij die druif. Want de filosofie van Planeta is: iedere wijn verdient zijn eigen terroir.;Planeta
966;https://www.gall.nl/falesco-tellus-oro-wit-75cl-257036.html;Fruit Lover;4.5;2.0;Falesco Tellus Oro;Italië;75CL;13%;2021;2e halve prijs;16.29;Volle, ronde en een beetje vettige witte wijn uit Lazio. Het is een blend van 80% Chardonnay met 20% Pinot Bianco. Schenk hem bij vette vis of gegrilde kip.;['Bestel voor 22:00 vandaag, morgen in huis', 'Gratis bezorging vanaf € 50,-', 'Veilig betalen'];Tellus Oro is een wijn uit Lazio gemaakt door de moderne producent Falesco. De wijn is een blend van 80% Chardonnay met 20% Pinot Bianco. Een uitzonderlijke blend. Zeker voor een Italiaanse wijn. Hoewel? Beide druiven komen oorspronkelijk uit de Bourgogne. In het Duits heet Pinot Bianco zelfs Weissburgunder: de witte druif uit de Bourgogne. Beide druiven zijn vol, rond en een beetje vettig. Dat proef je ook terug in deze wijn die je gerust kan schenken bij vette vis of gegrilde kip.;volen rond;vette visen gegrilde kip;Chardonnay, Pinot bianco;Bevat sulfur dioxide and sulfits;4 keer bekroond;Falesco is een modern familiebedrijf met wijngaarden in het midden van Italië: in Lazio en in Umbrië. De filosofie van het bedrijf is gericht op het terroir. Respectvol met het land omgaan is een vereiste. Daarnaast maken ze wijnen die gericht zijn op de smaak van de moderne consument. Hiervoor maken ze gebruik van wetenschappelijke methoden, experimenten en innovaties. Op deze manier combineren ze de oude Italiaanse wijntradities met moderne technieken. Bij Falesco werken ze zowel met inheemse druivensoorten zoals Roscetto, Aleatico en Malvasia, als met internationale druiven: Merlot, Syrah en Viognier.;Vinites
967;https://www.gall.nl/marques-de-riscal-gran-reserva-150-anniversario-rood-75cl-163708.html;Big Red;4.0;1.0;Marqués de Riscal Gran Reserva 150 Anniversario;Spanje;75CL;14,5%;2016;2e halve prijs;64.39;Gran Reserva is het hoogste classificatie niveau van Rioja. De Marques de Riscal Rioja Gran Reserva rijpt eerst drie jaar op Amerikaanse eikenhouten vaten en vervolgens nog eens drie jaar tot rust komt op fles. Je proeft elegantie, complexiteit, zwart fuit en een hele zachte afdronk.;['Bestel voor 22:00 vandaag, morgen in huis', 'Gratis bezorging vanaf € 50,-', 'Veilig betalen'];Gran Reserva is het hoogste classificatie niveau van Rioja. In het geval van de Marques de Riscal Rioja Gran Reserva betekent dit dat de wijn eerst drie jaar rijpt op Amerikaanse eikenhouten vaten en vervolgens nog eens drie jaar tot rust komt op fles. De wijn wordt gemaakt van dertig jaar oude druivenstokken. Hierdoor proef je elegantie, complexiteit, zwart fruit en een hele zachte afdronk. Ontwaak de Rioja-liefhebber in je en laat je omverblazen door deze Gran Reserva!;Zwart Fruiten Zacht en Concentratie;Varkensrollade en Kipgerechten;Tempranillo;Bevat sulfur dioxide and sulfits;4 keer bekroond;Marqués de Riscal is één van de oudste Rioja wineries. Opgericht in Elciego (Álava) in 1858 by Guillermo Hurtado de Amézaga, inmiddels is er state-of-the-art winery neergezet met een prachtig architectonisch ontwerp. Je kunt hier wijnproeven, dineren en zelfs overnachten. Marques de Riscal is wereldberoemd omdat ze door hun inzet voor innovatie een aantal malen de toon hebben gezet voor nieuwe wijnstijlen. Zo hebben zij de Rueda in de stijl zoals wij die nu kennen op de kaart gezet, maar ook de Rioja Reserva van Marques de Riscal geldt als een benchmark voor veel Rioja producenten.;Marques de Riscal
968;https://www.gall.nl/vidal-fleury-condrieu-wit-75cl-110337.html;Big White;4.8;4.0;Vidal-Fleury Condrieu;Frankrijk;75CL;13,5%;2020;2e halve prijs;41.49;Nog altijd worden de beste viognier-wijnen gemaakt in Condrieu. In dit geval rijpt 50% van de wijn op hout. Je ontdekt bloemen, abrikoos, perzik, hazelnoot en amandel.;['Bestel voor 22:00 vandaag, morgen in huis', 'Gratis bezorging vanaf € 50,-', 'Veilig betalen'];In de jaren '60 was de druif viognier wereldwijd bijna uitgestorven. Alleen in het beschermde herkomstgebied Condrieu stonden nog 12 hectare aangeplant met deze lastig te verbouwen druif. Maar in Condrieu bleef men geloven in het potentieel van viognier. En terecht. Want inmiddels is het een van de populairste druiven die over de hele wereld staat aangeplant. Nog altijd worden de beste viognier-wijnen gemaakt in Condrieu. In het geval van Vidal-Fleury rijpt 50% van de wijn op hout. Je ontdekt bloemen, abrikoos, perzik, hazelnoot en amandel. Heerlijk bij Aziatische gerechten.;abrikoos,perziken hazelnoot;Aziatische gerechtenen kreeft;Viognier;Bevat sulfur dioxide and sulfits;6 keer bekroond;Vidal-Fleury is de oudste producent uit de Rhône. Al sinds 1781 wordt er op dit domein wijn gemaakt. In 1787 was Thomas Jefferson, een groot wijnliefhebber en de latere president van de Verenigde Staten, te gast bij Vidal-Fleury. Dat hielp zeker mee om de reputatie van dit wijnhuis in Amerika op te bouwen. Vidal-Fleury is gevestigd in de appellatie Côte-Rôtie. Sinds de jaren ’20 van de vorige eeuw maakt deze producent wijn in vele verschillende herkomstgebieden binnen de Rhône vallei. In de noordelijke Rhône is syrah de belangrijkste druif met de witte viognier, marsanne en roussanne. In de zuidelijke Rhône is de hoofdrol weggelegd voor grenache met bijrollen voor syrah en mourvèdre.;Vidal-Fleury
969;https://www.gall.nl/frescobaldi-nipozzano-chianti-rufina-riserva-rood-75cl-259551.html;Classic Red;2.9;7.0;Frescobaldi Nipozzano Chianti Rufina Riserva;Italië;75CL;13%;2019;2e halve prijs;17.29;Chianti Rufina vernoemd naar het domein van de familie Frescobaldi waar de sangiovese druiven vandaan komen voor deze wijn: Castello Nipozzano. Hij is extra lang gerijpt op eikenhouten vaten.;['Bestel voor 22:00 vandaag, morgen in huis', 'Gratis bezorging vanaf € 50,-', 'Veilig betalen'];Deze stevige rode wijn rijpt ongeveer een half jaar op eikenhout. Gevolgd door een rijping op fles van minimaal 3 maanden. Deze Italiaanse wijn heeft een sappige smaak met veel rood fruit en levendige zuren. Tijdig ontkurken maakt de wijn nog lekkerder!;elegant,biteen zachte afdronk;stoofvleesen wild;Sangiovese;Bevat sulfur dioxide and sulfits;6 keer bekroond;Zeg je Toscane, dan zeg je Frescobaldi. Want deze producent is een wijnfamilie met meer dan 700(!) jaar historie en ervaring. Dankzij de adellijke achtergrond van de familie beschikken ze over de meest gunstig gelegen wijngaarden, de mooiste kastelen en de beste faciliteiten. De belangrijkste druif van Toscane is ongetwijfeld sangiovese, maar al sinds 1855 staan ook de Franse chardonnay, cabernet en merlot aangeplant. Gall & Gall heeft wijnen van vijf verschillende domeinen van Frescobaldi: elegante chardonnay van Pomino, heerlijke alledaagse wijn van Rèmole, geweldige sangiovese uit Nipozzano, klassieke Chianti uit Castiglioni en krachtige Brunello’s en ‘Supertuscans’ uit Castelgiocondo. Met zoveel diversiteit kan je bij Frescobaldi terecht voor alles wat Toscane te bieden heeft.;Marchesi de Frescobaldi
970;https://www.gall.nl/marques-de-gri%C3%B1on-valdepusa-reserva-rood-75cl-408964.html;Classic Red;;;Marqués de Griñón Valdepusa Reserva;Spanje;75CL;14%;2017;2e halve prijs;17.39;De Valdepusa Reserva van Marqués de Griñón is een extra lang gerijpte wijn. Oogstjaar 2017 is een blend van 35% petit verdot, 29% syrah, 27% cabernet sauvignon en 9% graciano. De druiven staan aangeplant op de kalkrijke kleibodem van het topdomein uit de buurt van Toledo, in het midden van Spanje. De wijn rijpt maar liefst 29 maanden op nieuwe en gebruikte Franse eikenhouten vaten. Het resultaat van deze Vino de Pago is complex, gedistingeerd en krachtig met bosbessen, vanille, tabak en specerijen.;['Bestel voor 22:00 vandaag, morgen in huis', 'Gratis bezorging vanaf € 50,-', 'Veilig betalen'];;complex,krachtigen tabak;lamsvlees;Petit verdot, Syrah, Cabernet sauvignon;Bevat sulfur dioxide and sulfits;;Carlos Falcó, Marqués de Griñón, is een Spaanse adellijke wijn- en olijfolie-producent. Hij studeerde landbouwtechniek aan de universiteit van Leuven en wijnbouwkunde aan de universiteit van Californië (Davis). In Spanje wordt hij gezien als een visionair en pionier. Zo introduceerde hij de druiven syrah en petit verdot in Spanje en was hij de eerste die cabernet sauvignon aanplantte in Castilla La Mancha. Don Carlos Falcó is tegenwoordig voorzitter van Grandes Pagos de España: een organisatie waaronder ook zijn wijndomein Dominio de Valdepusa valt. De Spaanse term ‘Vino de Pago’ is het equivalent van het Franse ‘Cru’ en is de hoogste classificatie binnen de kwaliteitspyramide van de Spaanse wijnbouw.;Pagos de Familia Marqués de Griñón
